step,user.self,sys.self,elapsed,plot_type
draw,0.06700000000000017,0,0.06699999999997885,hist_mny_bns
TOTAL,0.2980000000000018,0.028000000000000025,0.39699999999997715,hist_mny_bns
construct,0.0020000000000024443,0,0.002999999999985903,maps_us
build,0.012999999999998124,9.999999999998899e-4,0.013999999999981583,maps_us
render,0.03200000000000358,0.002000000000000224,0.031999999999982265,maps_us
draw,0.03499999999999659,9.999999999998899e-4,0.03499999999999659,maps_us
TOTAL,0.08200000000000074,0.0040000000000000036,0.08399999999994634,maps_us
construct,0.0020000000000024443,0,0.0020000000000095497,maps_sts
build,0.02499999999999858,0.008000000000000007,0.043000000000006366,maps_sts
render,0.060000000000002274,0.0129999999999999,0.13399999999998613,maps_sts
draw,0.03900000000000148,0,0.040000000000020464,maps_sts
