step,user.self,sys.self,elapsed,plot_type
draw,0.10399999999981446,0.0010000000000047748,0.11000000000058208,hist_mny_bns
TOTAL,0.4069999999999254,0.019000000000005457,0.44700000001466833,hist_mny_bns
construct,0.005000000000109139,0,0.005000000004656613,maps_us
build,0.023999999999887223,0.009999999999990905,0.08600000001024455,maps_us
render,0.04899999999997817,0.0020000000000095497,0.05099999999220017,maps_us
draw,0.052999999999883585,0,0.053999999989173375,maps_us
TOTAL,0.13099999999985812,0.012000000000000455,0.1959999999962747,maps_us
construct,0.0039999999999054126,0,0.004000000000814907,maps_sts
build,0.02800000000002001,0.006999999999990791,0.03599999999278225,maps_sts
render,0.05399999999985994,0.0030000000000001137,0.0580000000045402,maps_sts
draw,0.10200000000008913,0.0030000000000001137,0.11800000000221189,maps_sts
TOTAL,0.1879999999998745,0.012999999999991019,0.21600000000034925,maps_sts
