step,user.self,sys.self,elapsed,plot_type
build,0.10800000000000409,0.029999999999997584,0.1390000000001237,lyr2
render,0.1349999999999909,0.03200000000000003,0.2860000000000582,lyr2
draw,0.09899999999998954,0.004999999999999005,0.14799999999991087,lyr2
TOTAL,0.34499999999999886,0.06699999999999662,0.5750000000000455,lyr2
construct,0.003999999999990678,0,0.003000000000156433,lyr3
build,25.698000000000008,0.15899999999999892,26.07899999999995,lyr3
render,0.18099999999998317,0.014999999999997016,0.20000000000004547,lyr3
draw,0.12299999999999045,0.004999999999999005,0.17300000000000182,lyr3
TOTAL,26.005999999999972,0.17899999999999494,26.455000000000155,lyr3
construct,0.006999999999948159,0.005999999999996675,0.03600000000005821,hist
build,0.10700000000002774,0.028999999999999915,0.2439999999999145,hist
render,0.13900000000001,0.019999999999999574,0.1950000000001637,hist
draw,0.08699999999998909,0.0019999999999988916,0.08999999999991815,hist
TOTAL,0.339999999999975,0.056999999999995055,0.5650000000000546,hist
construct,0.0030000000000427463,0,0.0029999999999290594,hist_dg
build,0.09100000000000819,0.010000000000001563,0.10100000000011278,hist_dg
render,0.09699999999997999,0,0.09699999999997999,hist_dg
draw,0.1139999999999759,0.02699999999999747,0.25700000000006185,hist_dg
TOTAL,0.3050000000000068,0.036999999999999034,0.4580000000000837,hist_dg
construct,0.002999999999985903,0,0.0029999999999290594,hist_mny_bns
build,0.16899999999998272,0.02400000000000091,0.22100000000000364,hist_mny_bns
render,0.09199999999998454,0,0.09300000000007458,hist_mny_bns
draw,0.08299999999996999,9.999999999976694e-4,0.08699999999998909,hist_mny_bns
TOTAL,0.34699999999992315,0.02499999999999858,0.40399999999999636,hist_mny_bns
construct,0.002999999999985903,0,0.0029999999999290594,maps_us
build,0.01999999999998181,0.0010000000000012221,0.021999999999934516,maps_us
render,0.07500000000004547,0.028000000000002245,0.2460000000000946,maps_us
draw,0.04599999999999227,0.0010000000000012221,0.04800000000000182,maps_us
TOTAL,0.14400000000000546,0.03000000000000469,0.31899999999996,maps_us
construct,0.0030000000000427463,0,0.0039999999999054126,maps_sts
build,0.028999999999996362,0.005000000000002558,0.032999999999901775,maps_sts
render,0.07200000000000273,0.02500000000000213,0.25,maps_sts
draw,0.04899999999997817,0.0010000000000012221,0.05199999999990723,maps_sts
TOTAL,0.15300000000002,0.03100000000000591,0.3389999999997144,maps_sts
construct,0.0049999999999954525,0.0010000000000012221,0.005000000000109139,sf_many
build,0.06099999999997863,0.0019999999999988916,0.06299999999987449,sf_many
render,0.07600000000002183,0.022999999999999687,0.21400000000016917,sf_many
draw,0.047000000000025466,0.0019999999999988916,0.05100000000015825,sf_many
TOTAL,0.18900000000002137,0.027999999999998693,0.33300000000031105,sf_many
construct,0.004000000000019099,0.0010000000000012221,0.0039999999999054126,sf_one
build,0.06799999999998363,0.0030000000000001137,0.07099999999991269,sf_one
render,0.5199999999999818,0.04899999999999949,0.7319999999999709,sf_one
draw,0.12000000000000455,0.0329999999999977,0.2929999999998927,sf_one
TOTAL,0.7119999999999891,0.08599999999999852,1.0999999999996817,sf_one
